State_Plot,LAT,LON,n
992756,40.256637,-122.211803,2
992766,35.513966,-116.718578,1
992776,36.013092,-118.343066,1
992846,37.91307,-120.929636,2
992886,36.459665,-118.474974,2
992896,32.976715,-114.918807,2
992916,36.946956,-121.703346,1
992926,39.367631,-121.028685,2
992956,36.748852,-120.54063,2
992966,37.156285,-117.583241,2
993026,40.24849,-122.146619,2
993036,35.712332,-117.052144,2
993126,33.870432,-117.862125,2
993146,35.865013,-121.369044,2
993186,38.86025,-119.881591,2
993226,35.405723,-120.359931,1
993236,36.10681,-117.397883,2
993246,35.951597,-115.965105,1
993276,35.48312,-116.448123,1
993326,34.210116,-114.642925,1
993416,39.353484,-122.602929,2
993436,34.580924,-116.548962,1
993456,34.144038,-118.896189,2
993486,39.37499,-122.123808,2
993536,34.197917,-117.437032,2
993596,35.257265,-118.447887,1
993626,40.483326,-120.803787,2
993656,35.931096,-121.08544500000001,2
993666,41.237207,-121.888033,2
993676,36.268904,-117.170897,2
993756,34.42376,-114.671331,1
993826,39.687855,-121.932985,2
993846,35.586358,-120.227687,2
993916,39.869352,-123.875558,2
993956,37.547081,-118.996481,2
994076,34.579736,-118.747242,1
994106,32.764344,-115.518359,1
994146,32.96326,-115.545169,2
994226,40.35615,-123.533981,2
994266,35.257249,-115.806747,2
994276,38.999784,-120.551048,2
994316,39.798405,-120.898261,2
994326,41.304995,-121.803254,2
994346,35.694909,-116.132782,1
994416,37.236787,-118.789201,2
994466,41.461535,-120.199937,2
994476,34.427171,-117.491929,2
994486,36.095784,-119.859414,1
994496,37.468836,-119.916452,2
994536,34.402525,-119.191039,2
994556,36.326164,-117.965589,2
994566,33.743715,-117.450166,2
994576,41.936807,-121.391445,2
994586,41.517622,-121.164996,2
994606,35.909821,-116.961947,2
994636,41.54655,-120.460218,2
994696,34.685138,-117.987293,1
994706,35.494844,-118.998449,2
994806,35.584147,-119.564216,2
994826,32.672601,-115.915377,1
994846,39.791383,-120.260338,2
994856,33.32187,-116.208822,1
994876,39.464139,-121.798945,2
994896,41.786494,-123.545589,2
994906,40.056591,-120.394924,2
994916,41.985376,-123.658309,1
994926,33.83708,-117.821641,1
994946,39.603697,-122.958634,1
994966,39.80119,-120.048739,2
994976,41.7285,-121.166326,2
995016,34.774681,-115.337084,2
995066,38.088943,-122.504507,2
995126,36.216009,-121.078865,2
995146,38.155328,-121.418895,1
995166,39.105938,-122.140542,2
995186,36.406437,-121.290603,2
995236,39.567122,-122.68415,2
995246,39.221121,-123.456058,2
995296,36.857572,-120.643944,2
995316,36.834945,-119.747289,1
995366,34.492229,-115.298008,2
995416,34.429582,-114.43289300000001,2
995446,37.845439,-121.347233,1
995466,38.174583,-121.110882,1
995506,39.500819,-120.204255,2
995526,35.376656,-115.527501,1
995556,37.418047,-120.931729,2
995586,36.677251,-120.314583,2
995596,38.931669,-122.326125,2
995606,36.109386,-118.160925,1
995656,37.728183,-119.003419,2
995676,39.774863,-121.290582,1
995746,37.731119,-119.057882,1
995776,33.494523,-116.771241,2
995846,39.93303,-121.500746,1
995866,36.148597,-121.242167,2
995946,41.14281,-123.068545,2
995966,40.108452,-121.968014,2
995986,37.196511,-117.681068,2
996066,38.152647,-122.177902,2
996096,38.473468,-122.7692,1
996116,40.688427,-121.93325,1
996126,36.355369,-119.649553,2
996136,39.967655,-123.942278,2
996206,34.164909,-115.247054,2
996236,33.579095,-115.35069,2
996256,34.870062,-116.40974,1
996356,39.428476,-120.826917,2
996366,32.968845,-115.209623,2
996376,38.516983,-121.55083,2
996386,39.793228,-121.818652,1
996426,39.395112,-120.9357,2
996456,39.070026,-121.61162,1
996516,39.873299,-120.134206,2
996536,39.551977,-120.910412,1
996606,36.061968,-121.430205,1
996616,36.699374,-118.853233,1
996646,38.126522,-121.243019,1
996666,37.548367,-118.805934,2
996736,35.683504,-117.581134,2
996756,40.585474,-122.38121,2
996786,41.351458,-121.085257,2
996806,40.258331,-122.61797,2
996836,38.040072,-122.581829,1
996846,33.024085,-114.787045,1
996856,41.07501,-121.090448,2
996876,37.761632,-118.504748,2
996916,34.250734,-118.424297,1
996926,40.318614,-123.009911,2
996936,34.279153,-117.07204,1
996946,35.378391,-115.782448,2
996986,41.527224,-120.904742,2
997026,39.22227,-121.001459,2
997036,37.222706,-119.581237,1
997096,35.685378,-120.658826,1
997126,37.564877,-122.043961,2
997196,37.219127,-122.137523,1
997216,33.54759,-114.824115,2
997256,37.029715,-121.504889,2
997276,39.519558,-121.611088,2
997296,40.444916,-120.873696,1
997316,35.589887,-115.462855,2
997356,38.21759,-119.98652,1
997376,35.379891,-115.38201,2
997396,37.403219,-121.128978,2
997436,35.713367,-119.433683,2
997456,37.403397,-121.895521,2
997486,38.001716,-121.352876,1
997566,37.546613,-119.517785,2
997576,41.222282,-120.204439,2
997636,40.196562,-120.834851,2
997686,37.064334,-118.625314,2
997696,36.622165,-121.02716,2
997706,38.226456,-119.608964,2
997746,33.48778,-116.378461,2
997766,33.934179,-114.946917,1
997776,39.890357,-120.969823,2
997836,39.011222,-120.74247,2
997846,34.19792,-117.366129,2
997876,33.632394,-115.148288,2
997906,41.260842,-121.526258,2
997966,37.660159,-120.152449,2
997976,41.476577,-121.234025,2
998016,37.159393,-121.893779,2
998036,36.599958,-121.229404,2
998096,36.492831,-120.691275,2
998126,35.601221,-120.158927,2
998136,39.524143,-120.087291,1
998166,37.775834,-119.37417,1
998206,37.087393,-121.85502,2
998226,40.05395,-121.580423,2
998236,40.750922,-121.582805,2
998336,38.173812,-119.254595,1
998356,36.872788,-120.918554,1
998446,41.105068,-120.59599300000001,1
998466,37.348978,-122.089453,2
998476,35.259982,-119.235491,2
998526,33.460524,-115.38395,1
998566,39.173757,-122.06271,2
998616,36.999707,-118.422821,1
998676,35.033701,-119.559805,2
998686,40.416009,-121.955905,1
998726,37.485578,-122.303894,2
998736,38.840298,-121.744567,2
998746,41.645679,-122.483082,1
998756,37.780393,-120.415961,1
998766,33.432059,-115.883202,2
998806,33.648365,-116.098184,2
998866,36.552785,-118.592611,2
998886,39.087307,-122.391256,1
998926,32.895713,-115.154485,2
998936,34.542254,-114.585351,2
999076,37.758052,-122.188003,1
999096,39.368365,-121.474315,2
999146,35.099046,-115.285659,2
999156,34.71304,-117.294831,2
999206,36.430897,-117.43301,2
999226,37.402861,-122.02397,1
999256,33.540569,-115.387907,2
999266,37.21386,-118.627269,2
999276,35.112491,-117.605647,1
999336,37.528763,-119.120758,2
999346,38.328122,-122.088757,1
999376,36.784499,-120.584299,2
999386,37.879562,-121.807187,1
999396,34.962503,-117.253523,1
999416,40.653312,-122.369866,2
999436,33.726041,-114.763047,2
999446,32.892456,-114.981754,1
999456,35.815487,-119.138494,2
999486,35.229578,-115.016044,2
999516,35.514977,-117.686298,2
999556,34.945455,-117.659247,2
999576,38.909638,-122.90253,2
999636,36.870474,-119.849894,2
999646,41.992401,-123.403911,2
999666,35.116708,-120.453776,1
999686,33.427083,-115.413335,2
999726,34.315019,-119.199379,2
999746,40.654087,-124.046768,2
999766,37.238654,-118.555777,1
999796,40.296362,-120.823526,1
999836,37.730442,-118.430913,2
999846,37.362557,-119.239019,2
999876,40.717733,-121.38953,2
999916,41.721189,-120.645265,2
999966,37.802815,-119.359282,2
5000141,43.630801,-123.246397,2
5000253,48.009997,-118.506956,1
5000541,45.063019,-118.202932,1
5000741,43.282902,-122.02109,1
5000841,45.270922,-118.573405,1
5001141,44.450274,-120.447743,2
5001241,42.567423,-117.450656,2
5001353,46.297369,-123.166247,1
5001641,43.905123,-119.557573,1
5001741,43.705013,-118.199539,2
5001953,47.424256,-123.470825,1
5002241,44.46936,-123.297181,2
5002453,47.114211,-122.97861,1
5002541,45.100488,-119.278409,2
5002753,46.785849,-118.406581,2
5003041,44.471162,-119.712545,1
5003141,42.523778,-121.760776,2
5003341,43.172731,-121.767936,1
5003441,45.27911,-120.999825,2
5003641,44.297371,-122.25286,1
5004053,48.752456,-118.98486,2
5005341,42.991028,-120.544698,2
5005653,47.005925,-122.038725,1
5006041,45.5055,-117.521258,2
5006441,44.717084,-118.789119,2
5006541,42.217781,-119.281631,1
5006841,44.36867,-121.626394,1
5007141,42.103879,-119.496941,1
5007241,44.717064,-123.929872,1
5007453,46.577603,-121.143052,1
5007741,42.255047,-122.223227,2
5007853,48.721756,-117.310455,1
5008053,48.387219,-117.644227,1
5008841,45.622642,-117.88908,1
5009053,47.830656,-118.685393,1
5009153,47.511835,-121.135737,1
5009341,44.609325,-118.61224,2
5009853,46.207104,-118.620081,2
5010841,44.047666,-117.647346,1
5010941,43.70543,-120.098095,2
5011541,42.216855,-121.245516,2
5011941,42.450898,-121.017028,1
5012153,47.435668,-122.591655,1
5012853,46.879794,-119.614566,2
5013553,48.705844,-117.566218,1
5014253,46.412392,-117.688125,1
5014841,43.451651,-123.318625,1
5015141,45.651531,-116.82768,1
5015253,47.123323,-118.237648,2
5015353,47.896121,-117.285061,1
5015453,47.083441,-122.790151,2
5015541,42.471128,-121.667358,2
5015753,46.246774,-123.870858,2
5016153,48.138487,-117.278779,2
5016441,42.997051,-122.692168,1
5016653,48.152366,-118.569742,1
5016941,44.886182,-121.754876,2
5017053,47.180427,-123.447047,2
5017141,43.20692,-117.316247,1
5017541,44.219453,-121.483445,2
5017641,43.43639,-122.365688,2
5017753,48.088567,-124.368685,2
5018041,43.978235,-123.769765,1
5018153,47.632815,-119.900643,1
5018241,43.831722,-119.973987,2
5018453,46.144582,-117.031255,2
5018653,48.014562,-122.090752,1
5018841,45.342789,-116.983721,2
5019341,44.099929,-118.760155,2
5019453,48.285557,-119.87168,1
5019853,48.264657,-121.869314,1
5020153,46.689318,-122.229357,2
5020241,45.766017,-117.476581,2
5020841,44.805599,-118.535726,2
5021453,46.979456,-119.419355,2
5021653,47.304348,-122.801856,2
5021953,46.520493,-120.055097,1
5022153,46.345293,-122.642799,1
5022241,45.202864,-118.088867,2
5022653,45.992322,-121.832053,1
5022753,48.192123,-124.575712,2
5022853,47.3236,-124.247778,2
5023053,47.873807,-124.257901,2
5023253,46.156442,-119.372108,1
5023353,46.477454,-117.960723,1
5023753,47.709621,-118.643765,2
5024541,42.474052,-121.696018,2
5024753,46.902142,-119.933045,1
5025153,47.585722,-121.763237,1
5025241,43.653097,-118.233483,2
5025641,42.941054,-120.140889,1
5025741,43.426725,-124.118752,1
5025841,42.892928,-123.517079,2
5026141,43.385911,-122.427058,2
5026341,42.496468,-120.145523,1
5026441,44.589673,-117.488544,1
5026653,46.868869,-121.895696,2
5026853,48.521695,-119.361477,2
5026953,46.650911,-119.235976,1
5027141,43.036064,-123.038363,2
5027341,43.347251,-123.16488,1
5027641,44.351107,-122.146655,2
5027753,48.163534,-120.313489,1
5027841,44.591214,-118.724533,2
5028253,48.913815,-117.319527,2
5028453,48.898615,-122.471538,1
5028953,47.519428,-119.186071,1
5029241,42.621954,-119.113651,2
5029753,48.131861,-124.366517,2
5029841,43.505423,-117.912552,2
5029941,42.673175,-124.204882,2
5030253,48.102999,-122.375446,1
5030741,44.854744,-121.301189,1
5031253,46.966739,-117.070713,2
5031641,43.708536,-119.155314,1
5031753,45.828785,-120.129527,2
5032341,43.016463,-117.916632,1
5032541,43.407034,-120.851215,2
5032641,44.945327,-118.769244,1
5032841,44.445648,-117.985583,1
5033153,46.289391,-120.334726,1
5033253,48.130347,-123.569281,2
5033341,44.295462,-118.959661,1
5033541,42.609266,-121.158817,2
5033653,48.971091,-122.835798,1
5033753,48.927837,-122.862688,2
5033853,48.81674,-122.72751,1
5033941,45.30291,-122.061995,1
5034041,42.064541,-118.858431,2
5034053,48.748656,-122.565953,1
5034153,48.711211,-122.544281,2
5034253,47.024609,-123.887222,2
5034353,48.77966,-122.682601,2
5034453,48.705053,-122.657071,1
5034553,48.656148,-122.69173,1
5034641,43.329421,-119.536316,2
5034653,48.730276,-122.781356,2
5034753,48.693216,-122.736511,1
5034853,48.668324,-122.548335,2
5034953,48.631174,-122.503729,1
5035053,48.625136,-122.575388,1
5035153,46.733061,-119.975981,2
5035253,48.544805,-122.557851,2
5035353,48.619054,-122.647029,2
5035441,44.983504,-123.932121,2
5035453,48.581942,-122.602407,1
5035541,42.922716,-122.3914,2
5035553,48.507659,-122.513373,2
5035653,48.489409,-122.72781,1
5035753,48.452328,-122.68327,2
5035853,48.446196,-122.754668,2
5035953,48.309773,-122.434593,1
5036041,45.722578,-119.217748,1
5036053,48.348549,-122.534758,2
5036153,48.281156,-122.410066,1
5036253,48.184923,-122.392818,2
5036353,48.254584,-122.603984,2
5036453,48.217444,-122.559789,1
5036553,48.228893,-122.632621,1
5036653,48.186255,-122.444602,2
5036753,48.689777,-120.872253,2
5036853,48.093931,-122.569544,2
5036953,48.062805,-122.321008,1
5037053,48.037302,-122.269022,1
5037141,42.523958,-122.393933,2
5037153,48.031442,-122.339904,2
5037253,47.994185,-122.296144,2
5037353,48.534605,-117.575497,1
5037453,47.933259,-122.535475,2
5037553,48.007565,-122.62329,1
5037653,47.970425,-122.579358,2
5037753,47.964382,-122.65013,2
5037853,47.572038,-122.231558,1
5037953,47.864797,-122.377304,2
5038053,47.821663,-122.404298,1
5038153,47.896077,-122.491681,1
5038253,45.83801,-120.52596,2
5038353,47.778522,-122.43126,1
5038453,47.735374,-122.458178,1
5038553,47.698162,-122.414648,2
5038653,47.692229,-122.485079,1
5038753,47.380237,-120.748099,1
5038841,45.512713,-116.973204,2
5038853,47.655017,-122.441579,2
5038953,47.611875,-122.468465,2
5039053,47.835963,-120.25673,1
5039153,47.531518,-122.45194,1
5039253,47.494294,-122.408635,2
5039341,45.353432,-122.823846,1
5039353,47.448604,-122.417915,2
5039453,47.489888,-122.49593,2
5039541,44.224478,-123.923332,2
5039553,47.413918,-122.392289,1
5039653,47.376663,-122.349149,2
5039753,47.358522,-122.40536,1
5039853,47.286016,-122.428721,2
5039953,46.838379,-122.722755,2
5040053,48.686346,-117.268486,1
5040353,48.778356,-118.789493,1
5040541,43.409478,-121.986051,1
5040741,44.398707,-120.723194,2
5041153,47.637229,-119.22993,1
5041341,44.034744,-118.457985,1
5041441,42.828113,-123.945956,1
5041541,44.381056,-123.318678,1
5041953,48.822932,-120.280579,1
5042053,47.107259,-121.973281,2
5042353,46.034059,-121.104443,1
5042541,44.445153,-119.303332,2
5043153,47.680568,-119.943041,2
5043253,48.941589,-122.254274,1
5043341,44.612792,-121.518039,2
5043453,47.329977,-121.93935,1
5043853,48.995473,-123.025324,2
5043953,49.001809,-122.953189,2
5044053,48.964828,-122.907891,2
5044153,48.958529,-122.979993,2
5044253,46.016366,-119.664663,1
5044353,48.884578,-122.889544,1
5044453,48.878291,-122.961531,1
5044553,48.952185,-123.05206,2
5044653,47.44867,-122.689225,1
5044753,48.908891,-123.078777,2
5044841,44.079563,-117.750307,2
5044853,48.89082,-122.817552,2
5044953,46.281086,-117.333861,2
5045041,44.472488,-119.530781,1
5045053,48.84758,-122.844441,1
5045153,46.205344,-119.997317,1
5045241,44.047835,-118.135943,1
5045253,48.773511,-122.75445,2
5045353,48.767309,-122.826293,2
5045453,48.841321,-122.916366,2
5045541,45.346139,-119.31559,1
5045553,48.804324,-122.871296,2
5045641,43.479883,-121.883752,2
5045653,48.798048,-122.943155,2
5045753,47.614095,-121.504631,2
5045853,48.835017,-122.988287,2
5045953,48.754788,-122.969925,1
5046053,48.748459,-123.041715,2
5046153,48.780791,-122.899194,1
5046241,42.698822,-124.094604,2
5046253,48.668236,-123.02333900000001,1
5046353,48.623436,-122.730686,2
5046453,47.79781,-119.328982,1
5046553,48.526481,-122.772428,1
5046653,48.677803,-121.460765,1
5046753,48.575968,-123.025857,2
5046853,48.592321,-123.058428,2
5046953,48.487703,-117.207068,2
5047053,48.435059,-122.796605,1
5047153,48.402967,-122.781493,1
5047253,48.396782,-122.852835,1
5047353,47.918306,-121.717907,2
5047441,43.104783,-117.711318,1
5047453,48.409116,-122.710159,2
5047553,48.376564,-122.688764,1
5047653,48.365906,-122.737003,1
5047753,48.35974,-122.808299,2
5047853,48.616315,-119.847177,2
5047953,48.304855,-122.827533,2
5048053,48.390545,-122.924146,1
5048153,48.353539,-122.879564,2
5048253,48.347294,-122.950825,1
5048353,48.376589,-120.028937,2
5048441,42.454083,-119.413458,2
5048453,48.273277,-122.861789,1
5048553,48.267051,-122.932954,2
5048641,42.148835,-119.166933,1
5048653,48.341013,-123.022082,1
5048753,48.304036,-122.977472,1
5048853,48.297739,-123.048667,1
5048953,48.279467,-122.790621,1
5049041,42.180206,-117.048046,1
5049053,48.236237,-122.817381,1
5049153,48.19918,-122.77305,2
5049253,48.162105,-122.728781,2
5049353,48.230039,-122.888487,1
5049453,48.193009000000004,-122.84411,2
5049553,46.987581,-117.525717,2
5049653,45.748443,-122.410998,1
5049753,48.131076,-122.613614,2
5049853,48.125004,-122.684602,2
5049941,43.551583,-123.948083,1
5049953,48.087886,-122.640486,2
5050053,48.044698,-122.667312,1
5050153,48.111546,-122.73121,1
5050253,47.36481,-118.197887,1
5050353,48.106543,-122.897473,2
5050453,48.100304,-122.968404,2
5050553,46.297195,-122.35876,1
5050653,48.038592,-122.738176,2
5050753,47.936215,-122.585982,2
5050841,43.318702,-118.562242,2
5050853,47.840888,-122.659821,2
5050953,46.154351,-119.503523,1
5051053,47.129186,-117.891901,2
5051153,47.402086,-122.532407,1
5051253,47.364883,-122.489176,1
5051353,47.321745,-122.515952,2
5051453,47.952513,-123.80213,2
5051553,47.348867,-121.65473,1
5051641,45.711639,-123.546715,2
5051653,47.334347,-122.81792,1
5051753,47.229463,-122.639265,2
5051853,46.360983,-118.212781,2
5051941,42.151374,-120.087079,2
5052141,45.552651,-123.799215,2
5052653,46.934329,-117.835552,2
5052753,47.534293,-123.38368,1
5053241,43.410122,-118.755713,1
5053553,47.085652,-122.011021,1
5053653,47.700963,-118.779092,1
5053741,43.87683,-121.809276,1
5053753,48.945797,-123.124136,1
5053853,48.304901,-118.343098,1
5053941,45.2053,-118.436089,2
5053953,48.698794,-123.140107,2
5054153,48.649063,-123.238333,2
5054253,48.618955,-123.218394,2
5054353,48.568879,-123.219737,1
5054453,48.445709,-123.012998,1
5054553,48.458175,-123.084946,1
5054653,48.421232,-123.04016,2
5054741,43.069952,-119.296038,2
5054753,48.384272,-122.995466,2
5054853,48.377964,-123.066758,2
5054953,48.451803,-123.156343,2
5055041,43.571495,-121.337113,2
5055053,48.414897,-123.111511,2
5055153,48.371603,-123.138045,1
5055241,42.362358,-124.336616,2
5055253,48.33468,-123.093324,1
5055353,48.328311,-123.164547,2
5055453,48.291399,-123.119845,2
5055541,44.620581,-120.537215,2
5055553,48.254468,-123.07522,2
5055653,48.24812,-123.146348,1
5055753,45.988325,-119.554281,2
5055841,44.903027,-122.335241,2
5055853,48.278603,-123.262174,2
5055953,48.260781,-123.004089,2
5056053,47.426202,-122.221394,1
5056141,46.124212,-123.18787,2
5056153,48.21752,-123.030674,2
5056253,45.890327,-120.583328,2
5056353,48.137287,-123.012778,1
