PLT_CN,STATECD,INVYR,PLOT_FIADB
12840133010497,41,2005,85969
23857867010900,41,2001,85978
29881702010497,41,2009,85981
23930905010900,41,2001,85986
8657037010901,41,2006,85993
23827042010900,41,2001,86026
29880295010497,41,2009,86056
12906521010497,41,2005,86062
41119025010497,41,2003,86077
29394933010497,41,2008,86078
24355209010900,41,2003,86088
41117836010497,41,2006,86096
29881825010497,41,2009,86097
41119340010497,41,2003,86120
24445560010900,41,2003,86125
29882003010497,41,2009,86137
41119464010497,41,2004,86147
25128672010900,41,2004,86155
24368468010900,41,2003,86157
8677836010901,41,2006,86160
23864412010900,41,2001,86168
12838592010497,41,2005,86172
24059771010900,41,2002,86180
41117663010497,41,2006,86182
41118343010497,41,2001,86183
29882518010497,41,2009,86192
24087995010900,41,2002,86195
8718845010901,41,2006,86202
8668204010901,41,2006,86218
24061586010900,41,2002,86224
41119051010497,41,2003,86235
41119948010497,41,2005,86241
41119402010497,41,2004,86243
24067482010900,41,2002,86251
29395201010497,41,2008,86261
41117758010497,41,2006,86263
29882970010497,41,2009,86280
24364769010900,41,2003,86298
29882277010497,41,2009,86303
24415449010900,41,2003,86307
41119504010497,41,2004,86317
41119930010497,41,2005,86328
29395293010497,41,2008,86341
41118612010497,41,2002,86356
29395163010497,41,2008,86368
14604581010497,41,2004,86371
41119415010497,41,2004,86388
25118433010900,41,2004,86395
29882038010497,41,2009,86398
8707621010901,41,2006,86400
22932238010497,41,2008,86406
8656804010901,41,2006,86408
41120203010497,41,2005,86436
41117792010497,41,2006,86444
24077966010900,41,2002,86451
29880760010497,41,2009,86456
29395178010497,41,2008,86458
41117920010497,41,2006,86470
24384312010900,41,2003,86471
22932169010497,41,2008,86480
29395124010497,41,2008,86504
41118256010497,41,2001,86506
12828174010497,41,2005,86516
41120277010497,41,2005,86545
29880516010497,41,2009,86547
41120208010497,41,2005,86549
22932190010497,41,2008,86560
8684788010901,41,2006,86561
30826335020004,41,2002,86563
29880683010497,41,2009,86566
8658020010901,41,2006,86567
24412537010900,41,2003,86570
41118044010497,41,2006,86572
41119940010497,41,2005,86575
29881320010497,41,2009,86582
24071715010900,41,2002,86602
41119858010497,41,2005,86604
12877154010497,41,2005,86617
23929330010900,41,2001,86618
23893004010900,41,2001,86623
29881413010497,41,2009,86626
12821803010497,41,2005,86633
24040111010900,41,2002,86640
41118919010497,41,2002,86648
29395412010497,41,2008,86654
8680260010901,41,2006,86657
33093228020004,41,2003,86665
24912113010900,41,2004,86672
12801636010497,41,2005,86675
41118955010497,41,2002,86692
24948279010900,41,2004,86698
24408660010900,41,2003,86702
5953858010901,41,2002,86720
41119330010497,41,2003,86722
41120272010497,41,2005,86725
30826352020004,41,2002,86732
41119225010497,41,2003,86739
29880243010497,41,2009,86742
41118445010497,41,2001,86745
41118320010497,41,2001,86749
24901885010900,41,2004,86758
33093280020004,41,2003,86759
41119426010497,41,2004,86760
12839718010497,41,2005,86774
41119982010497,41,2005,86778
41117974010497,41,2006,86786
24103167010900,41,2002,86788
29395327010497,41,2008,86791
30826334020004,41,2002,86794
41117889010497,41,2006,86795
41119645010497,41,2004,86796
23857345010900,41,2001,86800
8684504010901,41,2006,86808
13238746010497,41,2003,86811
29395452010497,41,2008,86833
41119811010497,41,2004,86838
41117844010497,41,2006,86846
22932450010497,41,2008,86854
29881678010497,41,2009,86870
24455483010900,41,2003,86929
41118935010497,41,2002,86936
41119245010497,41,2003,86939
41117770010497,41,2006,86944
41117705010497,41,2006,86954
41118276010497,41,2001,86956
22932857010497,41,2008,86960
24423906010900,41,2003,86961
24949386010900,41,2004,86967
22932757010497,41,2008,86971
29395463010497,41,2008,86976
41119592010497,41,2004,86977
24898690010900,41,2004,86987
29395282010497,41,2008,87001
24950501010900,41,2004,87020
12801357010497,41,2005,87021
41120217010497,41,2005,87028
24344291010900,41,2003,87035
22932283010497,41,2008,87036
29395144010497,41,2008,87038
29882570010497,41,2009,87064
41120117010497,41,2005,87069
12808682010497,41,2005,87075
24039874010900,41,2002,87084
29880431010497,41,2009,87095
24046158010900,41,2002,87106
12840334010497,41,2005,87116
23877932010900,41,2001,87121
24354278010900,41,2003,87125
41118377010497,41,2001,87131
22932554010497,41,2008,87134
12831502010497,41,2005,87151
22930478010497,41,2008,87158
41118869010497,41,2002,87164
24362816010900,41,2003,87166
41119035010497,41,2003,87176
23926691010900,41,2001,87180
23829135010900,41,2001,87195
24911456010900,41,2004,87196
8702693010901,41,2006,87201
29881163010497,41,2009,87203
29881535010497,41,2009,87205
41119588010497,41,2004,87208
24921536010900,41,2004,87212
12877331010497,41,2005,87214
29882592010497,41,2009,87216
23896120010900,41,2001,87236
41119496010497,41,2004,87237
41117684010497,41,2006,87242
41117948010497,41,2006,87256
41118706010497,41,2002,87263
22932861010497,41,2008,87282
29882552010497,41,2009,87287
24910187010900,41,2004,87289
29882176010497,41,2009,87305
41119437010497,41,2004,87307
41120009010497,41,2005,87320
12779351010497,41,2005,87321
12900974010497,41,2005,87328
29882979010497,41,2009,87333
24078519010900,41,2002,87334
24951041010900,41,2004,87337
41118290010497,41,2001,87343
12892602010497,41,2005,87356
8716610010901,41,2006,87357
41119182010497,41,2003,87359
23866852010900,41,2001,87372
41118114010497,41,2001,87376
41119964010497,41,2005,87382
41118918010497,41,2002,87390
41118515010497,41,2001,87396
24473867010900,41,2003,87398
41119908010497,41,2005,87404
23868703010900,41,2001,87412
29880841010497,41,2009,87415
23889385010900,41,2001,87420
23903621010900,41,2001,87480
23929781010900,41,2001,87488
41119565010497,41,2004,87497
41117748010497,41,2006,87499
41120035010497,41,2005,87504
41119692010497,41,2004,87505
41119295010497,41,2003,87515
24402969010900,41,2003,87523
29395128010497,41,2008,87524
29395057010497,41,2008,87525
24068217010900,41,2002,87564
12849977010497,41,2005,87574
24117718010900,41,2002,87575
41118055010497,41,2006,87578
23880399010900,41,2001,87592
41118027010497,41,2006,87599
24913713010900,41,2004,87603
23849948010900,41,2001,87607
23453233010497,41,2006,87608
24886878010900,41,2004,87614
41119038010497,41,2003,87618
8672386010901,41,2006,87619
29881955010497,41,2009,87627
22828405010497,41,2007,87637
41119509010497,41,2004,87643
22932548010497,41,2008,87646
12848262010497,41,2005,87661
29882423010497,41,2009,87662
29395354010497,41,2008,87668
41118465010497,41,2001,87674
41120133010497,41,2005,87687
41117765010497,41,2006,87689
41119465010497,41,2004,87691
23858298010900,41,2001,87695
41117888010497,41,2006,87700
41119113010497,41,2003,87703
12793015010497,41,2005,87715
41119212010497,41,2003,87727
41118075010497,41,2001,87737
29395473010497,41,2008,87756
8670609010901,41,2006,87762
24898490010900,41,2004,87772
41119249010497,41,2003,87803
8663071010901,41,2006,87805
41119108010497,41,2003,87819
22932629010497,41,2008,87823
41117892010497,41,2006,87832
12812315010497,41,2005,87843
22932699010497,41,2008,87844
29395159010497,41,2008,87846
41119166010497,41,2003,87847
41118898010497,41,2002,87857
12865085010497,41,2005,87870
41119349010497,41,2003,87880
29881541010497,41,2009,87890
41120022010497,41,2005,87897
29880513010497,41,2009,87899
8690984010901,41,2006,87907
41119822010497,41,2004,87929
41119156010497,41,2003,87930
24352874010900,41,2003,87937
24915709010900,41,2004,87945
24391154010900,41,2003,87953
29881771010497,41,2009,87958
41118890010497,41,2002,87963
22932141010497,41,2008,87976
22932817010497,41,2008,87998
24939456010900,41,2004,87999
41118620010497,41,2002,88004
41120266010497,41,2005,88005
41118456010497,41,2001,88019
24085719010900,41,2002,88030
22932862010497,41,2008,88036
24081640010900,41,2002,88037
24105449010900,41,2002,88047
22932325010497,41,2008,88067
29881625010497,41,2009,88070
41118900010497,41,2002,88071
41118041010497,41,2006,88074
24027388010900,41,2002,88077
41118878010497,41,2002,88085
41117659010497,41,2006,88094
41117676010497,41,2006,88098
41118251010497,41,2001,88103
41119947010497,41,2005,88115
22932340010497,41,2008,88119
23907433010900,41,2001,88121
30826403020004,41,2002,88123
41117677010497,41,2006,88140
29394825010497,41,2008,88147
41119188010497,41,2003,88154
41118244010497,41,2001,88162
41118724010497,41,2002,88165
41117880010497,41,2006,88166
24953080010900,41,2004,88176
41119180010497,41,2003,88182
41119058010497,41,2003,88184
41120061010497,41,2005,88186
41119059010497,41,2003,88194
29882436010497,41,2009,88196
41119639010497,41,2004,88199
22932419010497,41,2008,88201
33093279020004,41,2003,88202
41119540010497,41,2004,88208
29395361010497,41,2008,88214
23917560010900,41,2001,88220
23861561010900,41,2001,88224
30826344020004,41,2002,88229
12871022010497,41,2005,88232
33093250020004,41,2003,88243
41118042010497,41,2006,88248
24411684010900,41,2003,88250
23885099010900,41,2001,88260
22932228010497,41,2008,88261
24950039010900,41,2004,88268
24005653010900,41,2002,88269
41119285010497,41,2003,88283
29882344010497,41,2009,88284
29395145010497,41,2008,88295
41120100010497,41,2005,88308
41118401010497,41,2001,88309
23873349010900,41,2001,88312
29882248010497,41,2009,88315
12845028010497,41,2005,88341
41117872010497,41,2006,88347
8729686010901,41,2006,88351
29882663010497,41,2009,88373
29882342010497,41,2009,88382
24445871010900,41,2003,88384
29882310010497,41,2009,88387
8724737010901,41,2006,88399
41117685010497,41,2006,88401
41118797010497,41,2002,88403
12819109010497,41,2005,88405
24088641010900,41,2002,88406
41118017010497,41,2006,88409
41118259010497,41,2001,88411
24026410010900,41,2002,88412
29395355010497,41,2008,88420
41120273010497,41,2005,88423
41120004010497,41,2005,88430
29395387010497,41,2008,88431
41118728010497,41,2002,88437
12863699010497,41,2005,88439
29395120010497,41,2008,88443
24906617010900,41,2004,88451
41118125010497,41,2001,88452
29881759010497,41,2009,88463
8707467010901,41,2006,88464
41118994010497,41,2003,88470
41118057010497,41,2006,88481
25090591010900,41,2004,88484
29395065010497,41,2008,88496
24890399010900,41,2004,88498
29395118010497,41,2008,88500
29395418010497,41,2008,88502
24347172010900,41,2003,88518
41118951010497,41,2002,88530
29881780010497,41,2009,88536
22932403010497,41,2008,88539
8694284010901,41,2006,88545
23869193010900,41,2001,88548
12781089010497,41,2005,88552
30826380020004,41,2002,88554
41120230010497,41,2005,88557
24441256010900,41,2003,88561
41117710010497,41,2006,88576
29882365010497,41,2009,88579
24393245010900,41,2003,88580
12836709010497,41,2005,88585
23901966010900,41,2001,88586
8661237010901,41,2006,88588
24931987010900,41,2004,88603
41119239010497,41,2003,88605
41120126010497,41,2005,88622
22932650010497,41,2008,88625
41119137010497,41,2003,88629
24403720010900,41,2003,88634
41119528010497,41,2004,88638
29395271010497,41,2008,88646
24957662010900,41,2004,88647
22932494010497,41,2008,88652
41119899010497,41,2005,88654
41120087010497,41,2005,88660
29880285010497,41,2009,88662
12889312010497,41,2005,88669
41119224010497,41,2003,88670
29881452010497,41,2009,88679
41120068010497,41,2005,88684
24374688010900,41,2003,88687
41119503010497,41,2004,88691
41118435010497,41,2001,88692
29882029010497,41,2009,88693
41119274010497,41,2003,88704
24033580010900,41,2002,88706
24910482010900,41,2004,88711
24453805010900,41,2003,88712
29882440010497,41,2009,88715
41118415010497,41,2001,88719
24381321010900,41,2003,88733
23855735010900,41,2001,88739
24106544010900,41,2002,88740
23921217010900,41,2001,88748
8674045010901,41,2006,88761
12780166010497,41,2005,88763
41118549010497,41,2002,88768
41119543010497,41,2004,88769
24888821010900,41,2004,88776
12899794010497,41,2005,88782
41118788010497,41,2002,88784
29882490010497,41,2009,88787
8661741010901,41,2006,88789
24944709010900,41,2004,88793
41120070010497,41,2005,88804
41119599010497,41,2004,88808
33093281020004,41,2003,88814
29882091010497,41,2009,88822
23921782010900,41,2001,88829
29882383010497,41,2009,88846
23917876010900,41,2001,88848
41119704010497,41,2004,88851
41120042010497,41,2005,88854
29395335010497,41,2008,88860
41118823010497,41,2002,88861
8706389010901,41,2006,88864
12813523010497,41,2005,88867
24022242010900,41,2002,88870
22932649010497,41,2008,88884
23859682010900,41,2001,88892
41118420010497,41,2001,88906
41118736010497,41,2002,88912
41118239010497,41,2001,88920
33093183020004,41,2003,88921
24376468010900,41,2003,88925
22932511010497,41,2008,88943
41119956010497,41,2005,88945
24415889010900,41,2003,88952
24930252010900,41,2004,88953
29395310010497,41,2008,88972
12863121010497,41,2005,88974
13219428010497,41,2005,88975
24012695010900,41,2002,88977
24100618010900,41,2002,88978
29395104010497,41,2008,88980
24412841010900,41,2003,88981
24923774010900,41,2004,88985
22930429010497,41,2008,88994
29882369010497,41,2009,89000
8718308010901,41,2006,89003
41119572010497,41,2004,89005
41117797010497,41,2006,89012
8700374010901,41,2006,89021
24076013010900,41,2002,89023
41118476010497,41,2001,89031
8687172010901,41,2006,89032
41118867010497,41,2001,89035
29882513010497,41,2009,89037
23876339010900,41,2001,89044
8664768010901,41,2006,89056
41118597010497,41,2002,89064
8713546010901,41,2006,89081
41118386010497,41,2001,89083
29395367010497,41,2008,89086
41119873010497,41,2005,89104
22930506010497,41,2008,89105
41120008010497,41,2005,89106
24372085010900,41,2003,89107
41118151010497,41,2001,89114
41118426010497,41,2001,89115
8710063010901,41,2006,89116
41118829010497,41,2002,89123
24346437010900,41,2003,89132
24379096010900,41,2003,89146
29881578010497,41,2009,89155
24042033010900,41,2002,89163
8718004010901,41,2006,89169
24043354010900,41,2002,89174
41118950010497,41,2001,89180
29880681010497,41,2009,89187
29881166010497,41,2009,89204
41118429010497,41,2001,89205
29395165010497,41,2008,89208
41119808010497,41,2005,89212
8658506010901,41,2006,89222
24887410010900,41,2004,89223
24050322010900,41,2002,89225
29395200010497,41,2008,89238
22954113010497,41,2006,89247
41119942010497,41,2005,89248
29881005010497,41,2009,89264
41117720010497,41,2006,89265
8696205010901,41,2006,89289
24407367010900,41,2003,89307
29882560010497,41,2009,89316
41119694010497,41,2004,89319
23928982010900,41,2001,89330
41119505010497,41,2004,89332
22932747010497,41,2008,89334
12874068010497,41,2005,89336
8712259010901,41,2006,89351
8680379010901,41,2006,89354
29395432010497,41,2008,89357
22954249010497,41,2006,89361
41120186010497,41,2005,89371
24915206010900,41,2004,89377
8716934010901,41,2006,89385
22932382010497,41,2008,89386
22932361010497,41,2008,89393
24967254010900,41,2004,89395
24411130010900,41,2003,89414
26124310010900,41,2003,89419
23920609010900,41,2001,89421
23824953010900,41,2001,89426
29395247010497,41,2008,89434
23868796010900,41,2001,89447
22932076010497,41,2008,89459
29395167010497,41,2008,89469
24947367010900,41,2004,89473
24087624010900,41,2002,89482
29395184010497,41,2008,89488
24385238010900,41,2003,89493
24475433010900,41,2003,89498
24041759010900,41,2002,89503
41119360010497,41,2004,89517
29882567010497,41,2009,89534
12842415010497,41,2005,89550
41117766010497,41,2006,89551
29395324010497,41,2008,89556
41117878010497,41,2006,89560
29882239010497,41,2009,89563
24071223010900,41,2002,89564
23887487010900,41,2001,89568
41120189010497,41,2005,89573
29880193010497,41,2009,89592
24894085010900,41,2004,89620
41118047010497,41,2006,89625
24371769010900,41,2003,89627
41118056010497,41,2006,89634
41119931010497,41,2005,89640
29395052010497,41,2008,89646
24367626010900,41,2003,89651
8702375010901,41,2006,89689
8708494010901,41,2006,89701
12778644010497,41,2005,89703
30826368020004,41,2002,89705
29395294010497,41,2008,89710
29882092010497,41,2009,89723
41118300010497,41,2001,89732
41118039010497,41,2006,89738
41118656010497,41,2002,89740
29395281010497,41,2008,89742
29882434010497,41,2009,89744
29882435010497,41,2009,89750
29882017010497,41,2009,89755
41117816010497,41,2006,89757
41118809010497,41,2002,89764
29395313010497,41,2008,89783
41118961010497,41,2002,89786
24107673010900,41,2002,89808
41119456010497,41,2004,89810
12888973010497,41,2005,89826
24368081010900,41,2003,89828
29882011010497,41,2009,89829
